requests_per_minute,failed_requests,unique_urls,avg_response_size,method_get,method_post,is_night
10,1,2,625,1,0,0
9,0,7,455,1,0,0
11,0,10,890,1,0,0
7,0,5,1497,1,0,0
9,0,7,1415,1,0,0
15,0,8,407,1,0,0
10,0,2,1055,1,1,0
15,0,3,1387,1,0,0
4,0,4,505,1,0,0
9,1,8,1008,1,0,0
5,0,3,1349,1,0,0
6,1,7,650,1,0,0
15,0,10,1332,1,0,0
14,0,12,556,1,0,0
10,0,4,1076,1,0,0
3,0,12,488,1,0,0
7,0,4,1098,1,0,0
11,0,9,725,1,0,0
8,0,3,1131,1,0,0
10,0,12,1465,1,0,0
11,0,11,401,1,0,0
11,0,3,574,1,0,0
4,0,5,496,1,0,0
5,0,12,745,1,0,0
11,0,12,1437,1,0,0
8,0,10,914,1,0,0
13,0,4,1232,1,0,0
5,0,2,823,1,0,0
8,0,10,1267,1,0,0
5,0,12,1206,1,0,0
13,0,12,948,1,1,0
9,0,9,1425,1,0,0
5,0,10,550,1,0,0
10,0,5,1085,1,0,0
10,0,12,1116,1,0,0
14,0,9,734,1,0,0
4,0,5,672,1,0,0
12,0,7,1029,1,0,0
12,0,9,991,1,0,0
8,0,4,469,1,0,0
7,0,8,1093,1,0,0
3,0,8,1346,1,0,0
10,0,7,730,1,0,0
9,0,10,1212,1,0,0
6,0,4,1076,1,0,0
10,0,4,853,1,0,0
11,0,3,1193,1,0,0
15,0,2,1391,1,0,0
14,0,3,1354,1,0,0
12,0,4,1099,1,0,0
5,0,5,1395,1,0,0
4,0,10,857,1,0,0
11,0,5,465,1,0,0
9,0,6,400,1,0,0
7,0,2,1401,1,0,0
15,0,2,962,1,0,0
9,0,6,1429,1,0,0
12,0,7,1108,1,0,0
7,0,7,1376,1,0,0
14,0,10,645,1,0,0
15,0,3,1281,1,0,0
10,0,12,1444,1,0,0
4,0,6,1127,1,0,0
6,0,3,749,1,0,0
5,0,8,1385,1,0,0
15,0,2,1311,1,0,0
7,0,9,485,1,0,0
14,0,10,1220,1,0,0
4,0,7,707,1,0,0
4,0,10,1356,1,1,0
3,0,8,1299,1,0,0
12,0,9,902,1,0,0
8,0,6,1469,1,0,0
3,0,12,1382,1,0,0
10,0,7,614,1,0,0
6,0,12,519,1,0,0
8,0,8,552,1,0,0
14,0,2,460,1,1,0
8,0,7,1166,1,0,0
9,0,11,1107,1,0,0
15,0,2,680,1,0,0
14,0,12,1362,1,1,0
13,0,11,429,1,0,0
5,0,6,482,1,0,0
8,0,5,824,1,1,0
7,1,7,864,1,0,0
13,0,7,1378,1,1,0
12,0,11,1495,1,0,0
9,0,2,1316,1,0,0
7,0,6,779,1,0,0
4,0,7,875,1,0,0
7,0,12,1472,1,0,0
11,0,7,523,1,0,0
7,0,9,1274,1,0,0
13,1,9,573,1,0,0
9,0,6,734,1,0,0
6,0,6,1206,1,0,0
13,0,4,949,1,0,0
13,0,10,809,1,0,0
14,1,8,468,1,0,0
7,0,12,488,1,0,0
10,0,6,693,1,0,0
14,0,11,616,1,1,0
12,0,7,602,1,0,0
5,0,9,559,1,0,0
6,1,11,1192,1,0,0
9,0,10,1490,1,1,0
11,0,2,1474,1,1,0
3,1,2,640,1,0,0
15,1,7,1330,1,0,0
15,0,11,501,1,0,0
10,0,4,1395,1,0,0
14,0,7,1005,1,0,0
8,0,7,1355,1,0,0
13,0,9,1134,1,1,0
14,0,6,1003,1,0,0
10,0,9,1048,1,0,0
14,0,9,923,1,1,0
11,0,2,682,1,0,0
13,0,5,1284,1,0,0
8,0,8,915,1,0,0
7,1,6,853,1,0,0
9,0,6,1274,1,0,0
14,0,12,797,1,1,0
6,0,7,654,1,0,0
12,0,3,1213,1,0,0
13,0,7,1106,1,0,0
9,0,10,488,1,1,0
6,0,7,1212,1,0,0
7,0,2,546,1,0,0
6,0,6,1465,1,0,0
9,1,2,587,1,0,0
5,0,4,1365,1,0,0
7,0,2,956,1,0,0
3,0,10,1404,1,0,0
10,0,8,462,1,0,0
12,0,4,934,1,1,0
5,0,12,608,1,0,0
13,0,7,1072,1,0,0
9,0,3,658,1,0,0
14,0,10,616,1,0,0
11,0,5,1427,1,0,0
7,0,6,688,1,0,0
12,0,12,677,1,1,0
4,0,9,1277,1,0,0
11,0,3,760,1,0,0
15,0,7,1263,1,1,0
9,0,11,1064,1,0,0
12,0,6,1405,1,0,0
8,0,5,452,1,0,0
7,0,10,667,1,0,0
3,0,3,1333,1,0,0
12,0,10,973,1,0,0
7,0,2,1103,1,0,0
8,0,6,778,1,0,0
9,0,8,894,1,1,0
15,0,6,517,1,0,0
4,0,4,1302,1,1,0
12,1,7,1062,1,1,0
12,0,5,580,1,0,0
9,0,12,672,1,0,0
10,0,2,594,1,0,0
15,0,2,1292,1,0,0
6,0,11,1493,1,0,0
6,1,11,1017,1,0,0
13,0,7,910,1,0,0
4,0,4,1080,1,0,0
14,0,5,1296,1,0,0
7,0,7,809,1,0,0
4,0,4,1236,1,0,0
12,0,2,912,1,1,0
4,0,5,941,1,0,0
8,0,2,973,1,0,0
5,0,5,419,1,0,0
5,1,3,709,1,1,0
14,0,4,636,1,0,0
13,0,6,1004,1,0,0
9,1,3,947,1,0,0
14,0,2,1022,1,0,0
4,0,5,1069,1,0,0
13,0,8,893,1,0,0
7,0,3,1326,1,0,0
5,0,7,912,1,0,0
10,0,10,509,1,1,0
14,0,10,799,1,0,0
8,0,3,770,1,0,0
14,0,3,555,1,1,0
10,0,4,402,1,0,0
8,0,10,628,1,0,0
6,0,10,1469,1,0,0
10,0,10,1045,1,0,0
11,0,5,769,1,0,0
7,0,3,896,1,0,0
12,0,5,879,1,0,0
13,1,6,612,1,0,0
15,0,10,503,1,0,0
12,0,3,1170,1,0,0
9,0,10,540,1,0,0
11,0,10,699,1,0,0
15,0,2,1057,1,0,0
9,0,5,504,1,0,0
7,0,5,512,1,0,0
13,0,9,648,1,0,0
13,0,11,1261,1,0,0
5,0,5,1280,1,0,0
6,0,6,896,1,0,0
10,0,5,583,1,0,0
12,0,3,630,1,0,0
7,0,8,1210,1,0,0
5,0,11,1170,1,0,0
15,0,8,1129,1,0,0
10,0,3,1383,1,0,0
11,0,12,908,1,0,0
3,1,9,815,1,0,0
11,0,12,951,1,0,0
11,0,4,1102,1,0,0
9,0,2,1475,1,0,0
3,0,2,871,1,0,0
6,0,9,767,1,0,0
3,0,10,612,1,0,0
3,0,8,784,1,0,0
13,0,4,670,1,0,0
6,0,3,1061,1,0,0
10,0,2,1130,1,1,0
4,0,4,773,1,0,0
3,0,4,895,1,0,0
6,0,2,1046,1,0,0
15,1,8,874,1,0,0
7,0,3,717,1,0,0
4,0,3,782,1,0,0
13,0,3,1370,1,1,0
15,0,6,892,1,0,0
5,0,9,1361,1,0,0
12,0,3,799,1,0,0
12,0,4,465,1,0,0
15,0,6,918,1,1,0
15,1,8,860,1,0,0
3,0,7,1153,1,0,0
9,1,3,1035,1,0,0
4,0,7,1195,1,0,0
15,0,9,1022,1,0,0
7,0,10,1264,1,0,0
15,0,5,1086,1,0,0
13,1,10,785,1,0,0
12,1,8,1479,1,0,0
12,0,10,1321,1,1,0
9,0,10,583,1,0,0
5,0,12,636,1,0,0
5,0,4,983,1,0,0
5,0,8,1453,1,0,0
15,0,12,1015,1,0,0
12,0,10,1284,1,0,0
6,0,2,775,1,0,0
15,1,8,432,1,0,0
9,0,9,891,1,0,0
6,0,2,1417,1,0,0
14,0,7,1233,1,1,0
15,0,7,1035,1,0,0
15,0,12,1295,1,0,0
4,0,2,855,1,0,0
13,1,8,810,1,0,0
15,0,10,1233,1,0,0
10,0,7,443,1,0,0
7,0,12,1108,1,0,0
14,0,2,1311,1,0,0
7,0,9,1436,1,0,0
10,0,5,919,1,1,0
15,0,3,963,1,0,0
5,0,12,727,1,0,0
15,1,4,1389,1,0,0
10,0,4,650,1,0,0
10,0,12,533,1,0,0
4,0,2,956,1,1,0
12,0,5,511,1,1,0
6,0,5,687,1,0,0
6,0,4,742,1,0,0
14,0,12,1359,1,0,0
14,0,4,1387,1,0,0
10,0,3,1170,1,0,0
3,0,3,1342,1,0,0
15,0,10,1375,1,0,0
9,0,3,1405,1,0,0
6,0,8,730,1,0,0
5,0,8,964,1,0,0
12,0,12,1153,1,0,0
11,0,3,1473,1,0,0
12,1,6,771,1,0,0
14,0,6,1191,1,0,0
4,0,3,783,1,0,0
12,0,4,501,1,0,0
5,0,4,1164,1,0,0
6,0,4,769,1,0,0
7,0,12,1281,1,0,0
11,0,10,1474,1,0,0
15,1,10,839,1,0,0
14,0,9,1458,1,0,0
15,0,4,1119,1,0,0
13,0,8,825,1,1,0
3,0,7,1024,1,0,0
6,0,3,1310,1,0,0
4,0,10,1070,1,0,0
15,0,8,658,1,0,0
11,1,11,848,1,0,0
12,0,7,645,1,0,0
11,0,4,621,1,0,0
7,0,10,696,1,0,0
8,0,9,1289,1,0,0
4,0,7,1356,1,0,0
6,0,10,1335,1,0,0
4,0,7,1483,1,0,0
3,0,8,775,1,0,0
7,0,5,727,1,0,0
4,0,10,1338,1,0,0
6,0,12,1416,1,0,0
6,0,12,1457,1,0,0
11,0,7,1361,1,0,0
12,0,7,1089,1,0,0
3,0,3,571,1,0,0
14,0,11,532,1,0,0
9,0,8,626,1,0,0
7,0,9,852,1,0,0
15,0,7,1015,1,0,0
5,0,9,712,1,0,0
9,0,4,792,1,0,0
13,0,7,883,1,0,0
8,0,10,1402,1,0,0
9,0,11,1424,1,0,0
15,0,12,1337,1,0,0
14,0,10,1275,1,0,0
6,0,9,1468,1,0,0
7,0,5,1281,1,1,0
8,0,11,807,1,0,0
12,1,10,438,1,0,0
10,0,6,686,1,0,0
12,0,3,859,1,1,0
11,0,11,1353,1,0,0
6,0,9,698,1,0,0
14,0,3,1189,1,0,0
9,0,9,1185,1,0,0
8,1,6,1260,1,0,0
6,0,8,656,1,1,0
14,0,8,1089,1,0,0
5,0,2,959,1,0,0
4,0,5,828,1,0,0
12,0,8,1102,1,0,0
8,0,3,951,1,0,0
14,0,2,529,1,0,0
5,0,3,1118,1,0,0
11,0,6,847,1,0,0
7,0,3,520,1,1,0
11,0,7,547,1,0,0
12,0,6,666,1,0,0
4,0,5,615,1,0,0
12,0,7,727,1,0,0
9,0,12,1427,1,0,0
6,0,8,932,1,0,0
8,1,12,1133,1,0,0
3,1,9,681,1,0,0
13,0,3,882,1,0,0
13,0,5,489,1,0,0
9,0,7,1188,1,0,0
3,0,11,1426,1,0,0
6,0,6,881,1,0,0
10,0,4,829,1,0,0
4,0,3,1353,1,0,0
11,0,11,1311,1,0,0
4,0,12,857,1,0,0
15,0,12,568,1,0,0
10,1,11,1057,1,0,0
9,0,7,1331,1,0,0
15,0,8,645,1,0,0
6,0,7,705,1,0,0
12,0,8,1006,1,0,0
12,0,7,978,1,1,0
13,0,3,1387,1,0,0
8,0,3,445,1,0,0
6,0,6,649,1,0,0
3,0,5,1421,1,0,0
14,0,2,489,1,0,0
3,0,3,1011,1,0,0
11,0,7,446,1,0,0
3,0,2,1445,1,0,0
3,1,5,415,1,0,0
11,0,12,1081,1,0,0
14,0,7,745,1,0,0
3,0,5,1225,1,0,0
9,0,4,1171,1,0,0
11,0,10,796,1,1,0
4,0,7,1133,1,0,0
9,0,10,1119,1,0,0
15,0,2,1420,1,0,0
8,0,3,1183,1,0,0
12,0,9,683,1,1,0
13,0,6,775,1,0,0
4,0,10,482,1,0,0
15,0,7,1019,1,0,0
3,0,5,1370,1,0,0
15,0,6,996,1,0,0
9,0,6,1307,1,0,0
3,0,5,718,1,0,0
13,1,10,654,1,0,0
14,0,12,724,1,0,0
14,0,7,481,1,0,0
6,0,10,413,1,0,0
13,0,12,439,1,1,0
5,0,8,783,1,0,0
10,0,10,1337,1,0,0
15,0,10,1241,1,0,0
14,0,5,1057,1,0,0
13,1,12,430,1,0,0
3,0,12,492,1,0,0
10,0,10,489,1,0,0
7,0,4,1302,1,0,0
14,1,11,1004,1,0,0
3,0,5,1376,1,0,0
15,0,3,694,1,0,0
6,0,10,502,1,0,0
4,0,5,950,1,0,0
10,0,8,1157,1,0,0
3,0,12,1342,1,1,0
14,0,2,416,1,0,0
8,0,11,1218,1,0,0
14,0,5,1480,1,0,0
9,0,4,1333,1,0,0
14,0,8,755,1,0,0
14,0,3,997,1,0,0
4,0,7,1274,1,0,0
10,0,7,666,1,0,0
9,0,3,909,1,0,0
9,1,10,662,1,0,0
8,0,12,1141,1,0,0
15,0,4,1491,1,0,0
10,0,11,1264,1,1,0
4,0,3,557,1,0,0
6,0,10,1084,1,0,0
4,0,11,1070,1,0,0
13,0,9,1326,1,0,0
10,0,5,1368,1,0,0
6,0,5,1451,1,0,0
3,0,4,1348,1,0,0
12,0,5,454,1,0,0
6,1,11,1486,1,0,0
6,0,8,865,1,0,0
14,0,5,882,1,0,0
13,0,7,1084,1,0,0
9,0,8,750,1,1,0
12,0,12,1413,1,0,0
7,0,8,1291,1,0,0
12,0,4,905,1,0,0
10,0,11,630,1,0,0
3,0,4,647,1,0,0
10,0,7,1209,1,0,0
6,0,2,966,1,0,0
9,0,12,1374,1,0,0
8,0,5,1087,1,0,0
5,0,4,1268,1,0,0
3,0,11,1277,1,0,0
12,0,9,882,1,0,0
11,0,4,622,1,0,0
3,0,5,770,1,0,0
7,0,10,695,1,0,0
5,0,7,978,1,0,0
3,0,12,635,1,0,0
4,0,4,1019,1,0,0
9,1,9,591,1,0,0
7,1,5,1353,1,0,0
14,0,9,892,1,1,0
12,0,5,736,1,0,0
8,0,6,1117,1,0,0
9,0,10,592,1,0,0
12,0,2,1439,1,0,0
12,1,9,506,1,0,0
11,0,12,911,1,1,0
8,0,3,1145,1,0,0
7,1,8,1188,1,0,0
14,0,4,1192,1,0,0
10,0,8,624,1,0,0
11,0,2,1195,1,0,0
5,0,8,1313,1,0,0
6,0,4,1324,1,0,0
15,0,11,733,1,0,0
5,0,2,1335,1,0,0
3,0,11,795,1,0,0
4,0,8,984,1,0,0
12,1,11,1012,1,0,0
10,0,6,1099,1,0,0
11,0,7,550,1,0,0
14,0,9,1353,1,0,0
11,0,11,646,1,0,0
5,1,12,1455,1,0,0
3,0,7,817,1,0,0
13,0,10,457,1,0,0
3,0,10,451,1,0,0
14,0,7,779,1,1,0
14,0,7,960,1,0,0
14,0,3,715,1,0,0
7,0,8,1253,1,0,0
9,1,9,1050,1,0,0
14,0,2,430,1,0,0
8,0,4,1292,1,0,0
12,0,5,764,1,0,0
10,0,10,876,1,0,0
8,0,3,634,1,0,0
4,0,12,1132,1,0,0
10,0,2,801,1,0,0
15,0,6,1113,1,0,0
6,0,2,1016,1,0,0
4,0,11,909,1,0,0
11,0,10,1195,1,0,0
14,0,4,1479,1,0,0
10,0,8,1181,1,0,0
10,0,10,1002,1,0,0
6,0,12,1238,1,0,0
15,0,11,777,1,0,0
8,0,5,1337,1,0,0
13,0,9,620,1,0,0
5,0,11,1429,1,0,0
11,0,10,482,1,0,0
6,0,4,1041,1,1,0
15,1,2,1386,1,0,0
9,0,3,794,1,0,0
6,1,4,1486,1,0,0
4,0,3,421,1,0,0
5,1,7,1101,1,0,0
11,0,3,705,1,1,0
6,0,11,710,1,0,0
8,0,6,1340,1,0,0
12,0,8,1044,1,0,0
11,0,4,860,1,0,0
5,0,12,854,1,0,0
13,0,12,415,1,0,0
7,0,12,1118,1,0,0
10,0,12,878,1,0,0
11,0,11,1049,1,0,0
11,1,11,1000,1,0,0
9,0,5,1030,1,0,0
13,0,6,1114,1,0,0
11,0,8,861,1,0,0
8,0,4,762,1,0,0
13,0,10,445,1,0,0
12,0,2,789,1,0,0
3,0,9,1380,1,0,0
14,0,11,608,1,1,0
12,0,2,568,1,0,0
13,0,7,739,1,0,0
7,0,11,1279,1,1,0
15,1,6,442,1,0,0
13,0,6,735,1,0,0
10,0,5,1435,1,0,0
8,0,12,1035,1,0,0
8,0,3,1212,1,0,0
14,0,9,761,1,0,0
12,0,12,1320,1,0,0
11,1,2,809,1,0,0
9,0,3,784,1,0,0
8,0,7,1475,1,0,0
6,0,7,654,1,1,0
5,0,3,580,1,0,0
11,0,10,1213,1,0,0
10,0,9,574,1,0,0
14,0,11,406,1,0,0
12,0,12,857,1,1,0
6,0,6,439,1,0,0
6,0,7,1342,1,0,0
7,0,6,781,1,0,0
5,0,10,1032,1,0,0
13,1,10,565,1,0,0
5,0,7,805,1,1,0
12,0,10,608,1,0,0
7,0,2,1090,1,0,0
8,1,10,699,1,0,0
13,0,7,1353,1,0,0
13,0,6,888,1,0,0
10,0,12,408,1,0,0
13,0,7,1298,1,0,0
13,0,6,1273,1,0,0
7,0,8,1488,1,0,0
3,0,5,728,1,0,0
11,0,9,1336,1,0,0
15,0,12,820,1,0,0
6,0,2,1285,1,0,0
8,0,12,868,1,0,0
13,0,5,976,1,0,0
10,0,11,1110,1,0,0
11,0,5,472,1,0,0
8,0,5,1009,1,0,0
15,1,2,1313,1,0,0
14,0,10,1241,1,0,0
6,0,6,846,1,0,0
3,0,12,1405,1,0,0
13,0,2,1446,1,0,0
3,0,6,644,1,0,0
8,1,6,1499,1,0,0
10,0,10,1058,1,0,0
3,0,2,1104,1,0,0
9,0,11,586,1,0,0
14,1,5,1440,1,1,0
14,0,4,781,1,0,0
5,0,6,622,1,1,0
11,0,6,1188,1,0,0
11,0,8,683,1,0,0
9,1,8,689,1,0,0
14,0,5,1394,1,0,0
8,0,4,1451,1,1,0
5,0,5,705,1,0,0
10,0,8,1365,1,0,0
11,0,3,506,1,1,0
8,0,11,1202,1,1,0
8,0,5,1168,1,0,0
4,0,11,1130,1,0,0
7,0,8,511,1,0,0
11,0,2,444,1,1,0
11,0,9,433,1,0,0
4,1,5,1131,1,0,0
8,0,10,1249,1,0,0
9,0,5,1135,1,0,0
5,0,10,579,1,0,0
15,1,3,723,1,0,0
13,0,12,706,1,0,0
3,0,7,1343,1,0,0
11,0,8,947,1,0,0
5,0,8,1298,1,0,0
8,0,4,948,1,0,0
14,0,8,1333,1,0,0
12,1,5,824,1,0,0
7,0,12,1337,1,0,0
10,0,12,1054,1,0,0
14,0,3,919,1,0,0
15,0,4,590,1,0,0
9,0,10,909,1,0,0
3,1,8,1238,1,1,0
5,0,3,1124,1,0,0
8,0,6,1129,1,0,0
5,1,10,1447,1,0,0
8,0,8,1275,1,0,0
8,0,4,934,1,0,0
8,0,12,804,1,0,0
8,0,11,1042,1,0,0
15,1,5,1331,1,0,0
5,0,11,1322,1,0,0
15,0,10,1179,1,0,0
14,0,9,532,1,0,0
13,0,8,1495,1,0,0
12,0,4,605,1,1,0
9,0,9,826,1,0,0
5,0,11,900,1,0,0
6,1,2,652,1,0,0
5,0,3,869,1,0,0
10,1,5,918,1,0,0
13,0,6,957,1,0,0
10,0,9,547,1,0,0
14,0,9,465,1,0,0
4,0,6,1269,1,0,0
13,0,4,1420,1,0,0
12,0,8,729,1,0,0
10,1,12,1060,1,0,0
3,0,8,942,1,0,0
15,0,5,1243,1,0,0
6,0,8,691,1,1,0
12,0,2,1500,1,0,0
5,0,4,1436,1,1,0
5,0,6,801,1,0,0
10,0,2,1062,1,0,0
6,0,5,489,1,0,0
12,0,10,756,1,0,0
10,0,8,1075,1,0,0
14,0,10,957,1,0,0
9,1,5,1344,1,0,0
7,0,10,889,1,0,0
6,0,9,908,1,0,0
15,0,6,868,1,1,0
13,0,4,881,1,0,0
5,1,6,637,1,0,0
10,1,11,690,1,0,0
10,0,11,930,1,0,0
10,0,5,775,1,0,0
11,0,9,723,1,0,0
4,0,7,869,1,0,0
10,0,10,445,1,0,0
4,0,6,1393,1,0,0
4,0,3,435,1,0,0
15,0,11,836,1,0,0
9,0,8,1444,1,0,0
10,0,11,1023,1,0,0
12,0,3,635,1,0,0
7,0,9,1457,1,0,0
10,0,4,746,1,0,0
4,0,7,701,1,0,0
5,1,9,650,1,0,0
8,0,6,1098,1,0,0
4,0,10,901,1,1,0
4,0,10,579,1,0,0
3,0,9,1357,1,0,0
4,0,4,708,1,0,0
11,0,3,1262,1,0,0
8,0,12,1303,1,0,0
7,0,4,449,1,0,0
12,0,2,641,1,0,0
6,0,10,1307,1,0,0
12,0,4,656,1,0,0
15,0,10,468,1,0,0
7,0,4,505,1,0,0
6,0,9,1406,1,0,0
6,0,12,896,1,1,0
8,0,6,1143,1,0,0
6,0,11,928,1,0,0
14,1,3,879,1,0,0
5,0,5,1168,1,0,0
11,0,10,1360,1,0,0
12,1,10,492,1,0,0
7,0,4,1412,1,1,0
5,0,9,753,1,0,0
9,0,9,691,1,0,0
6,0,8,710,1,0,0
12,1,8,427,1,0,0
12,0,2,601,1,0,0
9,0,2,1148,1,0,0
11,1,10,562,1,0,0
15,0,5,779,1,0,0
4,0,2,1071,1,0,0
3,1,8,1425,1,0,0
4,0,12,1106,1,0,0
9,1,11,918,1,0,0
8,0,7,1143,1,0,0
6,0,5,1307,1,0,0
6,0,9,489,1,0,0
13,0,3,1108,1,0,0
14,0,3,1296,1,0,0
10,0,5,596,1,0,0
15,0,7,1386,1,0,0
10,0,9,1265,1,0,0
9,0,2,764,1,0,0
10,1,4,800,1,0,0
9,0,5,1218,1,0,0
7,0,3,1057,1,0,0
15,0,9,629,1,0,0
13,0,9,679,1,0,0
3,0,9,795,1,0,0
3,0,5,654,1,0,0
8,0,5,1028,1,0,0
13,0,3,544,1,0,0
7,0,2,1232,1,0,0
9,0,3,1257,1,0,0
4,1,11,1205,1,0,0
15,0,6,589,1,0,0
10,0,3,524,1,0,0
9,0,10,642,1,0,0
12,1,5,1443,1,0,0
3,0,10,1147,1,0,0
15,1,6,1202,1,0,0
14,0,2,1074,1,0,0
9,0,5,999,1,0,0
5,0,9,966,1,0,0
15,0,4,1177,1,0,0
15,0,8,1207,1,0,0
8,0,5,1442,1,0,0
14,0,9,1192,1,0,0
11,0,8,696,1,1,0
12,0,11,994,1,0,0
5,0,12,767,1,0,0
3,0,4,1175,1,0,0
15,0,12,1220,1,0,0
8,0,12,1452,1,0,0
4,0,9,781,1,0,0
6,0,8,884,1,0,0
3,0,7,1143,1,0,0
13,0,11,1170,1,0,0
5,0,2,996,1,0,0
9,0,2,727,1,0,0
14,0,5,776,1,0,0
10,0,2,764,1,0,0
7,0,2,1243,1,1,0
14,0,3,1252,1,0,0
12,0,3,1427,1,0,0
7,0,4,813,1,0,0
15,0,7,783,1,0,0
15,0,7,923,1,0,0
14,0,10,895,1,0,0
6,0,2,810,1,0,0
8,0,2,1491,1,1,0
11,0,10,1356,1,0,0
14,0,11,1222,1,0,0
3,0,12,1418,1,0,0
6,0,5,1257,1,0,0
8,0,9,965,1,0,0
7,0,3,1257,1,0,0
8,0,11,1175,1,1,0
5,0,7,1051,1,0,0
10,0,4,1146,1,0,0
10,0,3,888,1,0,0
8,0,4,660,1,0,0
5,0,3,1153,1,0,0
11,1,10,1340,1,1,0
8,0,5,1153,1,0,0
12,0,5,849,1,0,0
12,0,9,1148,1,0,0
7,0,6,1076,1,0,0
9,0,3,596,1,0,0
12,0,4,1469,1,0,0
12,0,6,418,1,0,0
11,0,4,438,1,0,0
6,0,3,942,1,0,0
15,0,5,814,1,0,0
7,0,5,1339,1,0,0
5,0,7,1195,1,0,0
3,1,5,642,1,1,0
11,0,11,960,1,0,0
15,0,11,1124,1,0,0
12,0,7,959,1,0,0
9,0,8,1155,1,0,0
5,0,9,572,1,0,0
13,1,7,1197,1,0,0
9,0,2,959,1,0,0
7,0,12,1273,1,0,0
3,0,10,1285,1,0,0
8,0,4,1322,1,0,0
3,1,4,1033,1,0,0
7,0,5,1104,1,1,0
11,0,11,981,1,0,0
7,0,7,1200,1,1,0
11,0,10,1417,1,0,0
11,1,11,728,1,0,0
14,0,8,1267,1,0,0
8,0,4,426,1,0,0
7,0,2,1363,1,0,0
13,0,10,839,1,0,0
15,0,7,623,1,0,0
3,0,7,1303,1,0,0
15,0,8,557,1,0,0
8,0,5,1204,1,0,0
11,0,6,603,1,0,0
15,0,2,764,1,1,0
12,0,12,904,1,0,0
8,0,2,1470,1,0,0
3,1,11,1325,1,0,0
11,0,10,571,1,0,0
6,0,12,1115,1,0,0
4,0,10,1245,1,1,0
13,1,6,1067,1,0,0
6,0,12,1291,1,0,0
7,0,11,1007,1,0,0
13,0,10,1172,1,0,0
15,0,12,907,1,0,0
15,0,6,1441,1,0,0
11,0,2,1326,1,0,0
12,0,2,1029,1,1,0
9,0,10,619,1,1,0
11,0,3,769,1,0,0
6,0,3,1017,1,0,0
13,0,7,837,1,1,0
11,0,3,848,1,0,0
4,0,12,1348,1,0,0
8,0,2,503,1,0,0
9,0,3,758,1,0,0
15,0,2,1127,1,1,0
4,0,12,1051,1,0,0
7,0,4,415,1,0,0
7,1,5,450,1,1,0
5,0,9,879,1,0,0
6,0,8,1151,1,0,0
13,0,8,1211,1,0,0
7,0,7,465,1,0,0
7,0,12,1116,1,0,0
10,0,6,1362,1,0,0
13,1,3,674,1,0,0
5,0,4,1017,1,0,0
14,0,3,1227,1,0,0
5,0,9,1261,1,0,0
10,0,4,827,1,0,0
9,0,7,1193,1,0,0
5,0,5,1275,1,0,0
15,0,10,1193,1,0,0
11,0,8,1390,1,0,0
4,0,11,749,1,0,0
10,1,7,1408,1,0,0
8,0,3,1342,1,1,0
3,0,12,1095,1,0,0
15,0,11,810,1,0,0
7,0,11,433,1,0,0
13,0,3,1289,1,0,0
15,0,7,797,1,0,0
11,0,6,1477,1,0,0
10,0,6,1370,1,0,0
14,0,6,760,1,0,0
7,1,2,1072,1,1,0
4,0,3,1452,1,0,0
3,0,11,751,1,0,0
5,0,7,777,1,0,0
6,0,5,1380,1,0,0
8,0,3,578,1,0,0
15,0,8,1459,1,0,0
8,0,3,890,1,0,0
6,0,6,1270,1,0,0
6,0,9,811,1,0,0
13,0,9,1233,1,0,0
8,0,4,934,1,1,0
9,1,9,1186,1,0,0
15,0,5,576,1,0,0
9,1,11,774,1,0,0
8,0,4,962,1,0,0
5,0,10,1273,1,0,0
9,1,5,1105,1,0,0
11,1,8,1252,1,0,0
4,0,4,823,1,0,0
12,0,8,706,1,1,0
15,0,4,1223,1,0,0
6,0,12,1499,1,0,0
9,0,8,527,1,0,0
5,0,11,561,1,1,0
9,0,11,842,1,0,0
4,0,6,436,1,0,0
8,0,8,822,1,0,0
9,0,6,1365,1,0,0
14,0,7,1385,1,0,0
4,0,2,664,1,0,0
5,1,2,838,1,0,0
10,0,7,868,1,0,0
10,0,5,477,1,0,0
9,0,2,412,1,0,0
10,0,2,440,1,0,0
14,0,8,571,1,1,0
14,0,10,650,1,0,0
13,0,12,1060,1,1,0
4,0,4,1455,1,1,0
5,0,10,1061,1,0,0
6,1,7,1032,1,0,0
6,0,7,1168,1,0,0
15,0,4,473,1,0,0
13,0,4,458,1,0,0
3,0,5,578,1,0,0
13,0,12,1111,1,0,0
14,0,11,452,1,1,0
6,0,12,1128,1,0,0
9,0,3,1480,1,0,0
7,0,7,512,1,0,0
5,0,4,1253,1,0,1
6,0,4,1073,1,0,1
2,0,4,807,1,0,1
3,0,4,1041,1,0,1
2,0,4,1367,1,0,1
2,0,4,471,1,0,1
6,0,3,759,1,0,1
6,0,3,634,1,0,1
6,0,1,1233,1,0,1
2,0,2,651,1,0,1
1,0,5,1253,1,0,1
1,1,2,827,1,0,1
1,0,3,1149,1,0,1
1,0,3,815,1,0,1
4,0,2,1500,1,0,1
6,0,5,1383,1,0,1
5,0,5,700,1,0,1
6,0,4,902,1,0,1
3,0,3,1068,1,0,1
3,0,1,516,1,0,1
4,0,2,1182,1,0,1
6,1,2,1451,1,0,1
6,0,1,758,1,0,1
4,0,5,767,1,0,1
5,1,2,1113,1,1,1
3,0,3,602,1,0,1
3,0,1,588,1,1,1
4,0,2,928,1,0,1
3,0,4,966,1,0,1
